,action_taken,action_taken_name,agency_code,agency_abbr,agency_name,applicant_ethnicity,applicant_ethnicity_name,applicant_income_000s,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,applicant_race_name_1,applicant_race_name_2,applicant_race_name_3,applicant_race_name_4,applicant_race_name_5,applicant_sex,applicant_sex_name,application_date_indicator,as_of_year,census_tract_number,co_applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,co_applicant_race_name_1,co_applicant_race_name_2,co_applicant_race_name_3,co_applicant_race_name_4,co_applicant_race_name_5,co_applicant_sex,co_applicant_sex_name,county_code,county_name,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_name_1,denial_reason_name_2,denial_reason_name_3,edit_status,edit_status_name,hoepa_status,hoepa_status_name,lien_status,lien_status_name,loan_purpose,loan_purpose_name,loan_type,loan_type_name,msamd,msamd_name,owner_occupancy,owner_occupancy_name,preapproval,preapproval_name,property_type,property_type_name,purchaser_type,purchaser_type_name,respondent_id,sequence_number,state_code,state_abbr,state_name,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,rate_spread,tract_to_msamd_income
4661,3,Application denied by financial institution,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,78.0,5,,,,,White,,,,,1,Male,0,2015,9625.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,53.0,McKenzie County,4.0,,,Collateral,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000023049,3923,38,ND,North Dakota,67500.0,133,691.0,420.0,4.739999771118164,1308.0,,102.47000122070312
4662,5,File closed for incompleteness,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,150.0,5,,,,,White,,,,,1,Male,0,2015,9537.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,105.0,Williams County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,32-0016270,4580,38,ND,North Dakota,67500.0,247,1824.0,1373.0,9.350000381469727,5735.0,,111.88999938964844
4663,6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,82.0,7,,,,,Not applicable,,,,,4,Not applicable,2,2015,104.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,35.0,Grand Forks County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,24220.0,"Grand Forks - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000476810,124757,38,ND,North Dakota,74200.0,161,1416.0,997.0,17.459999084472653,6004.0,,84.4000015258789
4664,1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,43.0,5,,,,,White,,,,,2,Female,0,2015,106.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,15.0,Burleigh County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,13900.0,Bismarck - ND,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0003076248,4736,38,ND,North Dakota,77000.0,110,1578.0,1485.0,12.729999542236328,4644.0,,125.08000183105469
4665,1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,231.0,5,,,,,White,,,,,1,Male,0,2015,9635.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,89.0,Stark County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000003130,1053,38,ND,North Dakota,67500.0,375,1463.0,1245.0,5.730000019073486,4924.0,,119.01000213623048
4666,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,202.0,5,,,,,White,,,,,1,Male,0,2015,405.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,17.0,Cass County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,2,Home improvement,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000476810,137069,38,ND,North Dakota,76600.0,222,5432.0,4781.0,6.630000114440918,23686.0,,120.06999969482422
4667,5,File closed for incompleteness,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,944.0,5,,,,,White,,,,,1,Male,0,2015,9538.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,105.0,Williams County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,32-0016270,4582,38,ND,North Dakota,67500.0,417,880.0,689.0,8.510000228881836,2574.0,,119.91000366210938
4668,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,158.0,5,,,,,White,,,,,2,Female,0,2015,405.0,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000451965,346638,38,ND,North Dakota,76600.0,356,5432.0,4781.0,6.630000114440918,23686.0,,120.06999969482422
4669,6,Loan purchased by the institution,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,,5,,,,,White,,,,,1,Male,2,2015,405.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,2,FHA-insured,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),34-1194858,37396,38,ND,North Dakota,76600.0,272,5432.0,4781.0,6.630000114440918,23686.0,,120.06999969482422
4670,6,Loan purchased by the institution,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,77.0,5,,,,,White,,,,,1,Male,2,2015,203.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,59.0,Morton County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,1,Conventional,13900.0,Bismarck - ND,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),34-1194858,14290,38,ND,North Dakota,77000.0,292,3051.0,2538.0,10.770000457763672,8561.0,,93.70999908447266
4671,4,Application withdrawn by applicant,1,OCC,Office of the Comptroller of the Currency,1,Hispanic or Latino,31.0,5,,,,,White,,,,,2,Female,0,2015,9639.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,89.0,Stark County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000023049,4299,38,ND,North Dakota,67500.0,119,1034.0,975.0,3.2799999713897705,2711.0,,113.48999786376952
4672,5,File closed for incompleteness,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,77.0,5,,,,,White,,,,,2,Female,0,2015,9537.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,105.0,Williams County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,32-0016270,4586,38,ND,North Dakota,67500.0,230,1824.0,1373.0,9.350000381469727,5735.0,,111.88999938964844
4673,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,88.0,5,,,,,White,,,,,1,Male,0,2015,405.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000451965,347293,38,ND,North Dakota,76600.0,325,5432.0,4781.0,6.630000114440918,23686.0,,120.06999969482422
4674,1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,100.0,5,,,,,White,,,,,1,Male,0,2015,9634.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,89.0,Stark County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000023216,4071,38,ND,North Dakota,67500.0,260,1126.0,969.0,4.239999771118163,3234.0,,111.04000091552734
4675,3,Application denied by financial institution,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,52.0,5,,,,,White,,,,,2,Female,0,2015,9529.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,75.0,Renville County,3.0,,,Credit history,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,20-2053401,1390,38,ND,North Dakota,67500.0,38,1378.0,832.0,2.789999961853028,2470.0,,107.62999725341795
4676,6,Loan purchased by the institution,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,121.0,3,,,,,Black or African American,,,,,1,Male,2,2015,9638.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,89.0,Stark County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),34-1194858,30765,38,ND,North Dakota,67500.0,347,1666.0,1121.0,6.869999885559082,4031.0,,115.54000091552734
4677,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,154.0,5,,,,,White,,,,,1,Male,0,2015,9537.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,105.0,Williams County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",32-0016270,4588,38,ND,North Dakota,67500.0,409,1824.0,1373.0,9.350000381469727,5735.0,,111.88999938964844
4678,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,80.0,5,,,,,White,,,,,2,Female,0,2015,9635.0,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,89.0,Stark County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000451965,348269,38,ND,North Dakota,67500.0,305,1463.0,1245.0,5.730000019073486,4924.0,,119.01000213623048
4679,1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,34.0,5,,,,,White,,,,,1,Male,0,2015,108.03,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,35.0,Grand Forks County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,24220.0,"Grand Forks - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000023216,4095,38,ND,North Dakota,74200.0,137,1020.0,975.0,14.43000030517578,5626.0,,76.5199966430664
4680,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,60.0,5,,,,,White,,,,,2,Female,0,2015,202.0,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,59.0,Morton County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,13900.0,Bismarck - ND,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),34-1194858,14408,38,ND,North Dakota,77000.0,221,2568.0,2140.0,4.739999771118164,7105.0,,92.0999984741211
4681,3,Application denied by financial institution,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,40.0,5,,,,,White,,,,,1,Male,0,2015,105.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,15.0,Burleigh County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,13900.0,Bismarck - ND,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,34-1194858,30884,38,ND,North Dakota,77000.0,133,1476.0,1321.0,5.710000038146973,5022.0,,106.26000213623048
4682,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,128.0,5,,,,,White,,,,,1,Male,0,2015,9537.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,105.0,Williams County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",32-0016270,4589,38,ND,North Dakota,67500.0,342,1824.0,1373.0,9.350000381469727,5735.0,2.49,111.88999938964844
4683,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,136.0,5,,,,,White,,,,,1,Male,0,2015,9552.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,61.0,Mountrail County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,0,Loan was not originated or was not sold in calendar year covered by register,7162800002,57047,38,ND,North Dakota,67500.0,77,1894.0,1243.0,5.1599998474121085,3992.0,6.29,126.0999984741211
4684,6,Loan purchased by the institution,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,46.0,5,,,,,White,,,,,2,Female,2,2015,405.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,2,FHA-insured,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),34-1194858,38376,38,ND,North Dakota,76600.0,166,5432.0,4781.0,6.630000114440918,23686.0,,120.06999969482422
4685,1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,128.0,5,,,,,White,,,,,1,Male,0,2015,9639.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,89.0,Stark County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000003130,1317,38,ND,North Dakota,67500.0,412,1034.0,975.0,3.2799999713897705,2711.0,,113.48999786376952
4686,3,Application denied by financial institution,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,38.0,5,,,,,White,,,,,2,Female,0,2015,9673.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,93.0,Stutsman County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,75-2921540,170670,38,ND,North Dakota,67500.0,185,603.0,501.0,9.779999732971193,2578.0,,115.91000366210938
4687,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,80.0,5,,,,,White,,,,,1,Male,0,2015,9537.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,105.0,Williams County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",32-0016270,4593,38,ND,North Dakota,67500.0,286,1824.0,1373.0,9.350000381469727,5735.0,1.71,111.88999938964844
4688,6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2015,405.0,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000504713,24082,38,ND,North Dakota,76600.0,330,5432.0,4781.0,6.630000114440918,23686.0,,120.06999969482422
4689,6,Loan purchased by the institution,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,126.0,5,,,,,White,,,,,1,Male,2,2015,108.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,101.0,Ward County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),34-1194858,38435,38,ND,North Dakota,67500.0,500,1332.0,1180.0,5.610000133514403,3550.0,,114.87999725341795
4690,4,Application withdrawn by applicant,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,19.0,5,,,,,White,,,,,1,Male,0,2015,9516.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,79.0,Rolette County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,20-2053401,1584,38,ND,North Dakota,67500.0,37,600.0,422.0,44.0,1509.0,,89.33000183105469
4691,3,Application denied by financial institution,7,HUD,Department of Housing and Urban Development,3,"Information not provided by applicant in mail, Internet, or telephone application",19.0,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2015,107.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,35.0,Grand Forks County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,24220.0,"Grand Forks - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,75-2921540,171584,38,ND,North Dakota,74200.0,50,690.0,516.0,8.550000190734862,1883.0,,74.62000274658203
4692,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,116.0,5,,,,,White,,,,,1,Male,0,2015,9535.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,105.0,Williams County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",32-0016270,4608,38,ND,North Dakota,67500.0,414,863.0,565.0,24.11000061035156,1676.0,,115.1999969482422
4693,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,102.0,5,,,,,White,,,,,1,Male,0,2015,109.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,15.0,Burleigh County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,13900.0,Bismarck - ND,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000476810,127940,38,ND,North Dakota,77000.0,145,1238.0,1123.0,9.06999969482422,4563.0,,116.01000213623048
4694,1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,112.0,5,,,,,White,,,,,2,Female,0,2015,102.01,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,17.0,Cass County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000023216,5009,38,ND,North Dakota,76600.0,239,1949.0,1763.0,4.579999923706055,5433.0,,98.6999969482422
4695,4,Application withdrawn by applicant,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,83.0,5,,,,,White,,,,,2,Female,0,2015,405.0,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,20-2053401,1720,38,ND,North Dakota,76600.0,158,5432.0,4781.0,6.630000114440918,23686.0,,120.06999969482422
4696,3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,3,"Information not provided by applicant in mail, Internet, or telephone application",62.0,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2015,9710.0,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",77.0,Richland County,4.0,,,Collateral,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,1,Preapproval was requested,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000617677,117520,38,ND,North Dakota,67500.0,156,1316.0,990.0,7.730000019073486,3814.0,,107.77999877929688
4697,1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,85.0,5,,,,,White,,,,,1,Male,0,2015,9559.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,49.0,McHenry County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000014488,2139,38,ND,North Dakota,67500.0,245,1491.0,1038.0,2.25,2883.0,,96.62000274658205
4698,3,Application denied by financial institution,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,149.0,5,,,,,White,,,,,2,Female,0,2015,113.0,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,101.0,Ward County,4.0,,,Collateral,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,20-2053401,9230,38,ND,North Dakota,67500.0,62,2005.0,1557.0,3.9300000667572017,4677.0,,112.2699966430664
4699,6,Loan purchased by the institution,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,145.0,5,,,,,White,,,,,1,Male,2,2015,405.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,22020.0,"Fargo - ND, MN",2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,34-1194858,39159,38,ND,North Dakota,76600.0,131,5432.0,4781.0,6.630000114440918,23686.0,,120.06999969482422
4700,5,File closed for incompleteness,7,HUD,Department of Housing and Urban Development,3,"Information not provided by applicant in mail, Internet, or telephone application",56.0,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,2,Female,0,2015,112.0,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,1,Male,35.0,Grand Forks County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,24220.0,"Grand Forks - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,0,Loan was not originated or was not sold in calendar year covered by register,7162800002,51012,38,ND,North Dakota,74200.0,28,1850.0,1469.0,9.81999969482422,6231.0,,115.13999938964844
4701,6,Loan purchased by the institution,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,242.0,5,,,,,White,,,,,1,Male,2,2015,405.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),34-1194858,31915,38,ND,North Dakota,76600.0,414,5432.0,4781.0,6.630000114440918,23686.0,,120.06999969482422
4702,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,102.0,5,,,,,White,,,,,1,Male,0,2015,9541.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,105.0,Williams County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",32-0016270,4620,38,ND,North Dakota,67500.0,260,1741.0,1359.0,9.130000114440918,4732.0,2.0,111.3499984741211
